DATE,NAME,LIQUID_VOLUME,CUMM,SECTOR,ZONE,SUBZONE,RESERVOIR,WELL_TYPE,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,WATER_FRACTION
2020-10-05,BG-0234P,0.0,677.5736351901533,0,RAWA,LW,RAWA,Producer,0.0,0.0,0.0,-0.00010909991889172478
2020-10-06,BG-0234P,0.0,1375.0697137548946,0,RAWA,LW,RAWA,Producer,0.0,0.0,0.0,0.00018671001549817342
2020-10-07,BG-0234P,170.31485135945064,2056.5641407485286,0,RAWA,LW,RAWA,Producer,134.85032019294826,33.712580048237065,1.7519511182653036,0.010286543447510628
2020-10-08,BG-0234P,205.47815986747455,2737.815933442641,0,RAWA,LW,RAWA,Producer,164.3915784002913,41.09789460007283,-0.011313132889560377,-5.50575929668482e-05
2020-10-09,BG-0234P,253.3482430403643,3466.0586370472656,0,RAWA,LW,RAWA,Producer,202.6728730553549,50.668218263838725,0.007151721170693008,2.822881692356387e-05
2020-10-10,BG-0234P,294.6470335355261,4196.046154955373,0,RAWA,LW,RAWA,Producer,235.74519399433086,58.936298498582715,-0.034458957387488186,-0.00011694995525326886
2020-10-11,BG-0234P,335.27595708471046,4946.181446781771,0,RAWA,LW,RAWA,Producer,268.23625035731874,67.05906258932968,-0.019355861937920257,-5.7731136184721486e-05
2020-10-12,BG-0234P,363.4725626766744,5679.221572370525,0,RAWA,LW,RAWA,Producer,290.74523651779344,72.68630912944836,0.04101702943256653,0.00011284766346738823
2020-10-13,BG-0234P,401.1147596783553,6444.308426080536,0,RAWA,LW,RAWA,Producer,320.9272363090991,80.23180907727478,-0.04428570801852329,-0.00011040657804274012
2020-10-14,BG-0234P,435.0171652035641,7205.852003019182,0,RAWA,LW,RAWA,Producer,348.01324373983516,87.00331093495879,0.0006105287701729288,1.4034590333630512e-06
2020-10-15,BG-0234P,461.30204925138594,7953.8714508762505,0,RAWA,LW,RAWA,Producer,369.0629991367498,92.26574978418745,-0.026699669551267027,-5.787893115713665e-05
2020-10-16,BG-0234P,484.53813718587475,8691.593476095357,0,RAWA,LW,RAWA,Producer,387.000498415443,96.75012460386075,0.7875141665710075,0.001625288302680925
2020-10-17,BG-0234P,502.1258396330109,9414.39101232862,0,RAWA,LW,RAWA,Producer,399.5759338417666,99.89398346044165,2.655922330802696,0.00528935601630028
2020-10-18,BG-0234P,515.2709149373994,10128.07314382588,0,RAWA,LW,RAWA,Producer,412.2766843913988,103.0691710978497,-0.07494055184904222,-0.00014543912663525128
2020-10-19,BG-0234P,533.5605468275492,10853.689972042252,0,RAWA,LW,RAWA,Producer,426.7699726842365,106.69249317105913,0.09808097225356935,0.00018382350950935257
2020-10-20,BG-0234P,556.8235790544151,11590.706174124009,0,RAWA,LW,RAWA,Producer,445.37635834442636,111.34408958610659,0.1031311238820737,0.0001852132843533828
2020-10-21,BG-0234P,571.8153726885731,12306.650574955018,0,RAWA,LW,RAWA,Producer,457.533650135163,114.38341253379075,-0.10168998038060681,-0.00017783708734950374
2020-10-22,BG-0234P,581.6843580370297,13000.010656111115,0,RAWA,LW,RAWA,Producer,465.36525613288734,116.34131403322183,-0.02221212907941608,-3.818587997513605e-05
2020-10-23,BG-0234P,592.1485066985086,13679.913318736708,0,RAWA,LW,RAWA,Producer,473.6474812748132,118.4118703187033,0.08915510499222831,0.00015056207012883929
2020-10-24,BG-0234P,593.6841517795738,14323.915077597201,0,RAWA,LW,RAWA,Producer,474.6236973560327,118.65592433900818,0.4045300845328952,0.0006813893942095515
2020-10-25,BG-0234P,594.4105944518196,14954.15653394691,0,RAWA,LW,RAWA,Producer,474.3392962546686,118.58482406366716,1.486474133483854,0.0025007530945082125
2020-10-26,BG-0234P,592.8332045436098,15569.699101418028,0,RAWA,LW,RAWA,Producer,470.3019133612438,117.57547834031095,4.955812842055046,0.008359539924674527
2020-10-27,BG-0234P,593.6153903324947,16187.058797774376,0,RAWA,LW,RAWA,Producer,474.0162967295262,118.50407418238154,1.0950194205870611,0.0018446614397475795
2020-10-28,BG-0234P,597.1401161901492,16809.399634978745,0,RAWA,LW,RAWA,Producer,475.145132790193,118.78628319754824,3.208700202408117,0.005373446056312787
2020-10-29,BG-0234P,599.3848176309394,17430.113974538497,0,RAWA,LW,RAWA,Producer,478.64077655220456,119.66019413805114,1.083846940683735,0.0018082655896551163
